distribution,active_tokens,L_over_T_max,policy,selected_auto_path,median_us,median_ci_low_us,median_ci_high_us,p05_us,p95_us,sample_count,samples_us,active_chunks,active_tasks,capacity_chunks,capacity_tasks,worker_count,launched_tasks,speedup_vs_static
one_long,4096,0.25,persistent,persistent,24.335999973118305,23.96799996495247,24.46440001949668,22.784000262618065,24.966400116682053,90,"[24.70399998128414, 24.09599907696247, 23.104000836610794, 24.480000138282776, 22.6879995316267, 23.32800067961216, 24.831999093294144, 24.351999163627625, 22.911999374628067, 24.320000782608986, 24.4159996509552, 24.671999737620354, 24.73600022494793, 23.871999233961105, 22.784000262618065, 23.840000852942467, 24.512000381946564, 24.671999737620354, 23.679999634623528, 24.54400062561035, 22.943999618291855, 23.48800003528595, 22.911999374628067, 24.768000468611717, 23.871999233961105, 25.248000398278236, 23.16799946129322, 22.816000506281853, 24.607999250292778, 24.73600022494793, 24.831999093294144, 23.423999547958374, 22.752000018954277, 22.784000262618065, 23.264000192284584, 24.159999564290047, 24.639999493956566, 24.064000695943832, 23.00800010561943, 23.00800010561943, 22.784000262618065, 22.911999374628067, 22.87999913096428, 24.800000712275505, 23.04000034928322, 23.104000836610794, 22.6879995316267, 24.73600022494793, 23.04000034928322, 24.57600086927414, 22.6879995316267, 23.00800010561943, 22.911999374628067, 22.784000262618065, 23.04000034928322, 24.639999493956566, 22.975999861955643, 25.02400055527687, 24.25600029528141, 23.96799996495247, 26.016000658273697, 23.264000192284584, 24.639999493956566, 22.943999618291855, 24.831999093294144, 25.119999423623085, 24.86399933695793, 24.191999807953835, 24.89599958062172, 24.4159996509552, 24.351999163627625, 24.768000468611717, 24.447999894618988, 24.351999163627625, 24.73600022494793, 24.671999737620354, 24.800000712275505, 24.480000138282776, 24.639999493956566, 24.288000538945198, 24.89599958062172, 24.320000782608986, 24.159999564290047, 24.831999093294144, 24.512000381946564, 24.4159996509552, 24.4159996509552, 25.02400055527687, 24.383999407291412, 24.800000712275505]",64,4096,508,32512,2368,2368,1.1847468680470594
one_long,4096,0.25,production_auto,persistent,24.607999250292778,24.431999772787094,24.671999737620354,22.79840037226677,25.05600079894066,90,"[26.335999369621277, 24.159999564290047, 23.264000192284584, 24.288000538945198, 24.447999894618988, 24.639999493956566, 24.927999824285507, 24.639999493956566, 24.800000712275505, 24.70399998128414, 23.679999634623528, 25.02400055527687, 24.73600022494793, 24.800000712275505, 25.05600079894066, 24.671999737620354, 24.4159996509552, 24.831999093294144, 24.320000782608986, 24.25600029528141, 24.607999250292778, 24.800000712275505, 23.296000435948372, 24.54400062561035, 23.584000766277313, 24.73600022494793, 24.831999093294144, 24.320000782608986, 24.224000051617622, 24.70399998128414, 25.02400055527687, 23.552000522613525, 23.584000766277313, 24.671999737620354, 24.86399933695793, 24.86399933695793, 24.960000067949295, 24.927999824285507, 24.89599958062172, 24.800000712275505, 24.288000538945198, 24.70399998128414, 24.639999493956566, 25.02400055527687, 25.119999423623085, 22.943999618291855, 24.70399998128414, 24.607999250292778, 25.18399991095066, 25.02400055527687, 24.447999894618988, 23.072000592947006, 24.831999093294144, 24.480000138282776, 24.351999163627625, 23.135999217629433, 24.992000311613083, 24.800000712275505, 23.64799939095974, 24.351999163627625, 25.21600015461445, 25.05600079894066, 23.00800010561943, 24.4159996509552, 24.607999250292778, 24.4159996509552, 24.607999250292778, 24.671999737620354, 22.752000018954277, 24.25600029528141, 23.32800067961216, 22.816000506281853, 22.784000262618065, 24.512000381946564, 23.19999970495701, 24.512000381946564, 23.32800067961216, 24.224000051617622, 22.87999913096428, 22.592000663280487, 24.512000381946564, 24.512000381946564, 24.70399998128414, 24.800000712275505, 22.6879995316267, 24.671999737620354, 22.911999374628067, 24.831999093294144, 22.71999977529049, 24.639999493956566]",64,4096,508,32512,2368,2368,1.1716515209420044
one_long,6144,0.375,static,persistent,33.00799988210201,32.896000891923904,33.08799862861633,32.44800120592117,34.60959903895855,90,"[35.45600175857544, 33.824000507593155, 33.344000577926636, 32.80000016093254, 33.02399814128876, 32.6399989426136, 33.1839993596077, 32.6399989426136, 33.11999887228012, 34.65599939227104, 33.1839993596077, 34.20799970626831, 33.11999887228012, 32.255999743938446, 33.08799862861633, 33.1839993596077, 33.88800099492073, 32.6399989426136, 34.143999218940735, 33.055998384952545, 32.896000891923904, 32.86400064826012, 32.896000891923904, 32.6399989426136, 32.287999987602234, 33.92000123858452, 32.83200040459633, 32.80000016093254, 33.76000002026558, 32.83200040459633, 34.65599939227104, 33.440001308918, 33.02399814128876, 32.44800120592117, 32.735999673604965, 32.99200162291527, 32.83200040459633, 33.15199911594391, 32.607998698949814, 32.86400064826012, 32.92800113558769, 32.735999673604965, 33.76000002026558, 33.055998384952545, 32.96000137925148, 32.896000891923904, 34.88000109791756, 32.896000891923904, 33.08799862861633, 32.80000016093254, 32.287999987602234, 32.99200162291527, 33.376000821590424, 34.07999873161316, 33.88800099492073, 33.31200033426285, 33.504001796245575, 32.86400064826012, 32.896000891923904, 32.67199918627739, 34.623999148607254, 34.36800092458725, 33.376000821590424, 34.07999873161316, 32.92800113558769, 34.591998904943466, 33.24799984693527, 32.86400064826012, 32.735999673604965, 32.287999987602234, 32.96000137925148, 33.02399814128876, 32.896000891923904, 33.952001482248306, 33.440001308918, 33.02399814128876, 32.80000016093254, 32.44800120592117, 32.48000144958496, 33.15199911594391, 32.735999673604965, 32.70399942994118, 33.28000009059906, 32.607998698949814, 32.735999673604965, 33.055998384952545, 32.67199918627739, 32.92800113558769, 34.143999218940735, 33.08799862861633]",96,6144,508,32512,2368,32512,1.0
one_long,6144,0.375,persistent,persistent,30.7839997112751,30.704000033438206,30.880000442266464,29.632000252604485,31.47360123693943,90,"[32.76799991726875, 29.53599952161312, 29.664000496268272, 31.26399964094162, 29.184000566601753, 30.880000442266464, 30.751999467611313, 29.40800040960312, 30.880000442266464, 30.6560005992651, 30.6560005992651, 31.231999397277832, 30.81599995493889, 30.559999868273735, 29.343999922275543, 30.559999868273735, 30.62400035560131, 30.30399978160858, 30.848000198602676, 30.559999868273735, 30.30399978160858, 30.62400035560131, 30.751999467611313, 31.10400028526783, 30.912000685930252, 30.880000442266464, 30.49599938094616, 29.759999364614487, 30.751999467611313, 30.33600002527237, 31.26399964094162, 29.632000252604485, 29.632000252604485, 30.49599938094616, 31.136000528931618, 31.456001102924347, 30.848000198602676, 30.912000685930252, 31.136000528931618, 30.94400092959404, 30.880000442266464, 31.295999884605408, 30.14400042593479, 30.751999467611313, 30.719999223947525, 31.136000528931618, 31.039999797940254, 30.912000685930252, 30.46399913728237, 30.848000198602676, 30.81599995493889, 30.368000268936157, 30.62400035560131, 30.527999624609947, 31.039999797940254, 31.007999554276466, 30.719999223947525, 31.26399964094162, 29.983999207615852, 32.00000151991844, 33.88800099492073, 29.920000582933426, 31.39200061559677, 31.007999554276466, 30.751999467611313, 30.719999223947525, 30.62400035560131, 30.592000111937523, 30.751999467611313, 30.30399978160858, 31.26399964094162, 30.751999467611313, 31.488001346588135, 30.527999624609947, 30.688000842928886, 31.039999797940254, 30.208000913262367, 30.62400035560131, 43.55200007557869, 31.26399964094162, 31.007999554276466, 31.39200061559677, 31.199999153614044, 31.39200061559677, 29.983999207615852, 31.136000528931618, 30.912000685930252, 31.231999397277832, 30.880000442266464, 30.848000198602676]",96,6144,508,32512,2368,2368,1.0722453284721263
one_long,6144,0.375,production_auto,persistent,30.719999223947525,30.57599999010563,30.799999833106995,29.23040008172393,31.47360123693943,90,"[31.360000371932983, 30.7839997112751, 29.632000252604485, 30.94400092959404, 29.40800040960312, 30.49599938094616, 29.56799976527691, 30.271999537944794, 29.311999678611755, 31.136000528931618, 31.136000528931618, 31.072000041604042, 31.488001346588135, 30.14400042593479, 30.912000685930252, 29.24799919128418, 30.559999868273735, 31.10400028526783, 30.368000268936157, 29.21600081026554, 30.432000756263733, 29.152000322937965, 29.055999591946602, 29.184000566601753, 30.33600002527237, 31.136000528931618, 30.33600002527237, 29.24799919128418, 30.592000111937523, 29.184000566601753, 31.168000772595406, 30.432000756263733, 31.328000128269196, 31.647998839616776, 30.62400035560131, 30.751999467611313, 30.880000442266464, 30.880000442266464, 31.39200061559677, 30.49599938094616, 31.007999554276466, 31.328000128269196, 29.69600073993206, 30.94400092959404, 30.62400035560131, 30.751999467611313, 30.912000685930252, 30.62400035560131, 29.920000582933426, 30.6560005992651, 31.87200054526329, 30.880000442266464, 31.039999797940254, 30.81599995493889, 30.81599995493889, 31.647998839616776, 29.69600073993206, 30.559999868273735, 30.719999223947525, 30.848000198602676, 32.99200162291527, 30.751999467611313, 31.456001102924347, 30.94400092959404, 30.559999868273735, 31.456001102924347, 29.952000826597214, 30.46399913728237, 30.719999223947525, 30.112000182271004, 30.33600002527237, 30.432000756263733, 30.559999868273735, 30.559999868273735, 30.592000111937523, 30.719999223947525, 30.688000842928886, 31.295999884605408, 30.527999624609947, 30.7839997112751, 29.503999277949333, 30.751999467611313, 30.527999624609947, 30.97599931061268, 30.688000842928886, 30.751999467611313, 31.007999554276466, 30.848000198602676, 30.848000198602676, 31.007999554276466]",96,6144,508,32512,2368,2368,1.074479189972469
one_long,8192,0.5,static,persistent,40.76800122857094,40.68800061941147,40.832001715898514,39.09759968519211,41.251201182603836,90,"[41.280001401901245, 39.61599990725517, 40.832001715898514, 39.77600112557411, 40.991999208927155, 40.70400074124336, 40.063999593257904, 41.21600091457367, 40.800001472234726, 40.92799872159958, 40.73600098490715, 41.05599969625473, 40.89599847793579, 40.95999896526337, 41.18400067090988, 40.54399952292442, 41.4079986512661, 40.73600098490715, 40.57599976658821, 40.32000154256821, 41.05599969625473, 40.832001715898514, 40.73600098490715, 40.70400074124336, 40.70400074124336, 40.57599976658821, 40.57599976658821, 40.89599847793579, 40.70400074124336, 40.800001472234726, 41.471999138593674, 40.28800129890442, 39.16800022125244, 39.423998445272446, 40.57599976658821, 39.68000039458275, 40.22400081157684, 40.70400074124336, 40.608000010252, 41.18400067090988, 39.0079990029335, 40.44799879193306, 40.95999896526337, 41.37599840760231, 40.192000567913055, 40.672000497579575, 41.21600091457367, 40.09599983692169, 40.800001472234726, 40.800001472234726, 39.20000046491623, 40.32000154256821, 40.832001715898514, 40.12800008058548, 40.95999896526337, 40.832001715898514, 39.0079990029335, 41.05599969625473, 41.02399945259094, 40.95999896526337, 41.08799993991852, 40.32000154256821, 40.608000010252, 40.608000010252, 41.471999138593674, 41.08799993991852, 40.92799872159958, 41.08799993991852, 41.05599969625473, 38.784001022577286, 40.863998234272, 40.76800122857094, 39.03999924659729, 40.92799872159958, 40.991999208927155, 40.863998234272, 40.57599976658821, 41.21600091457367, 41.08799993991852, 40.89599847793579, 39.36000168323517, 40.511999279260635, 40.511999279260635, 40.09599983692169, 40.76800122857094, 38.59199956059456, 40.47999903559685, 41.08799993991852, 40.863998234272, 40.832001715898514]",128,8192,508,32512,2368,32512,1.0
one_long,8192,0.5,persistent,persistent,38.816001266241074,38.72000053524971,38.91199827194214,37.98399865627289,39.28160108625889,90,"[40.32000154256821, 38.72000053524971, 38.816001266241074, 37.76000067591667, 38.94399851560593, 38.91199827194214, 38.55999931693077, 39.16800022125244, 38.495998829603195, 39.07199949026108, 38.495998829603195, 39.03999924659729, 38.784001022577286, 39.16800022125244, 38.2080003619194, 39.103999733924866, 38.68800029158592, 39.135999977588654, 39.07199949026108, 37.98399865627289, 38.176000118255615, 38.816001266241074, 38.84800150990486, 39.135999977588654, 51.872000098228455, 38.015998899936676, 39.0079990029335, 39.264000952243805, 38.14399987459183, 39.0079990029335, 41.08799993991852, 38.015998899936676, 38.784001022577286, 38.59199956059456, 38.495998829603195, 38.27200084924698, 39.03999924659729, 38.07999938726425, 38.72000053524971, 38.84800150990486, 38.68800029158592, 38.72000053524971, 38.36800158023834, 38.816001266241074, 39.16800022125244, 38.816001266241074, 38.2080003619194, 38.656000047922134, 38.68800029158592, 39.264000952243805, 38.62399980425835, 38.27200084924698, 39.264000952243805, 39.16800022125244, 38.62399980425835, 38.84800150990486, 38.656000047922134, 38.975998759269714, 38.975998759269714, 37.91999816894531, 38.784001022577286, 38.07999938726425, 39.32800143957138, 39.03999924659729, 38.7520007789135, 39.29600119590759, 38.975998759269714, 38.2080003619194, 38.68800029158592, 38.68800029158592, 39.0079990029335, 39.20000046491623, 38.7520007789135, 39.16800022125244, 38.68800029158592, 38.91199827194214, 37.91999816894531, 38.68800029158592, 38.94399851560593, 38.94399851560593, 39.03999924659729, 38.94399851560593, 38.91199827194214, 38.72000053524971, 38.91199827194214, 38.88000175356865, 38.14399987459183, 37.98399865627289, 37.98399865627289, 39.264000952243805]",128,8192,508,32512,2368,2368,1.0502885381969407
one_long,8192,0.5,production_auto,persistent,38.80000114440918,38.72000053524971,38.88000175356865,37.966398522257805,39.555199444293976,90,"[41.760001331567764, 37.98399865627289, 39.264000952243805, 39.51999917626381, 38.84800150990486, 38.62399980425835, 38.14399987459183, 38.59199956059456, 38.62399980425835, 38.62399980425835, 38.88000175356865, 39.23200070858002, 38.72000053524971, 38.88000175356865, 40.09599983692169, 38.91199827194214, 39.423998445272446, 38.975998759269714, 39.48799893260002, 38.88000175356865, 38.816001266241074, 38.72000053524971, 38.784001022577286, 38.047999143600464, 38.975998759269714, 38.784001022577286, 39.07199949026108, 38.2080003619194, 37.9519984126091, 38.816001266241074, 39.583999663591385, 38.91199827194214, 37.151999771595, 39.20000046491623, 38.55999931693077, 37.28000074625015, 38.91199827194214, 39.103999733924866, 37.43999823927879, 38.975998759269714, 38.91199827194214, 38.656000047922134, 38.36800158023834, 38.656000047922134, 38.84800150990486, 38.07999938726425, 38.84800150990486, 38.7520007789135, 38.816001266241074, 38.015998899936676, 39.03999924659729, 38.784001022577286, 39.903998374938965, 38.94399851560593, 38.656000047922134, 37.47199848294258, 38.784001022577286, 38.84800150990486, 38.68800029158592, 38.46399858593941, 40.28800129890442, 38.07999938726425, 38.72000053524971, 38.656000047922134, 38.68800029158592, 38.975998759269714, 39.0079990029335, 38.55999931693077, 38.94399851560593, 38.68800029158592, 38.59199956059456, 38.975998759269714, 39.29600119590759, 39.32800143957138, 38.59199956059456, 39.23200070858002, 38.43199834227562, 38.91199827194214, 38.55999931693077, 38.91199827194214, 38.14399987459183, 38.7520007789135, 39.03999924659729, 39.16800022125244, 38.72000053524971, 38.656000047922134, 38.2080003619194, 39.03999924659729, 39.07199949026108, 38.27200084924698]",128,8192,508,32512,2368,2368,1.0507216501576144
one_long,10240,0.625,static,persistent,46.94399982690811,46.84799909591675,47.00800031423569,45.48639990389347,47.90719971060753,90,"[48.19199815392494, 46.30399867892265, 47.26399853825569, 46.68800160288811, 46.81599885225296, 46.94399982690811, 47.00800031423569, 47.16800153255463, 47.10400104522705, 48.128001391887665, 47.00800031423569, 46.9760000705719, 46.9760000705719, 46.52800038456917, 46.911999583244324, 46.81599885225296, 46.84799909591675, 47.07200080156326, 46.94399982690811, 46.68800160288811, 46.9760000705719, 46.30399867892265, 46.33599892258644, 47.07200080156326, 47.07200080156326, 46.68800160288811, 46.68800160288811, 46.560000628232956, 46.94399982690811, 47.07200080156326, 48.86399954557419, 46.431999653577805, 45.72800174355507, 47.87199944257736, 46.271998435258865, 45.21600157022476, 47.10400104522705, 45.471999794244766, 47.359999269247055, 47.488000243902206, 46.1760014295578, 47.16800153255463, 45.184001326560974, 47.07200080156326, 47.200001776218414, 47.00800031423569, 47.10400104522705, 47.58400097489357, 45.024000108242035, 45.504000037908554, 46.9760000705719, 47.13600128889084, 47.16800153255463, 47.00800031423569, 47.200001776218414, 47.16800153255463, 47.200001776218414, 46.94399982690811, 47.16800153255463, 47.00800031423569, 48.8319993019104, 47.74399846792221, 47.93599992990494, 47.32799902558327, 46.81599885225296, 46.431999653577805, 46.68800160288811, 47.488000243902206, 47.488000243902206, 47.45600000023842, 45.88799923658371, 46.62400111556053, 46.879999339580536, 46.81599885225296, 46.68800160288811, 46.94399982690811, 46.751998364925385, 46.431999653577805, 45.3759990632534, 46.62400111556053, 46.94399982690811, 47.45600000023842, 46.78399860858917, 47.10400104522705, 46.84799909591675, 46.84799909591675, 46.65600135922432, 46.65600135922432, 46.84799909591675, 47.040000557899475]",160,10240,508,32512,2368,32512,1.0
one_long,10240,0.625,persistent,persistent,45.232001692056656,45.104000717401505,45.632001012563705,44.73600164055824,46.9151996076107,90,"[45.40799930691719, 45.53600028157234, 45.024000108242035, 44.95999962091446, 45.69600149989128, 45.152001082897186, 46.78399860858917, 45.21600157022476, 44.863998889923096, 45.56800052523613, 46.68800160288811, 44.92799937725067, 44.95999962091446, 44.83199864625931, 45.152001082897186, 45.152001082897186, 46.81599885225296, 44.89599913358688, 46.36799916625023, 46.720001846551895, 45.1200008392334, 45.24800181388855, 45.31199857592583, 46.30399867892265, 46.751998364925385, 44.64000090956688, 44.95999962091446, 46.112000942230225, 44.576000422239304, 46.9760000705719, 48.31999912858009, 45.88799923658371, 45.951999723911285, 44.79999840259552, 44.73600164055824, 45.08800059556961, 45.024000108242035, 45.56800052523613, 46.23999819159508, 45.024000108242035, 44.76799815893173, 44.73600164055824, 46.14400118589401, 46.62400111556053, 46.33599892258644, 46.84799909591675, 46.04800045490265, 45.05600035190582, 44.76799815893173, 44.89599913358688, 46.112000942230225, 46.14400118589401, 47.00800031423569, 45.184001326560974, 46.592000871896744, 46.720001846551895, 46.94399982690811, 46.879999339580536, 45.21600157022476, 46.68800160288811, 48.31999912858009, 46.36799916625023, 45.69600149989128, 44.704001396894455, 46.1760014295578, 45.184001326560974, 45.343998819589615, 45.05600035190582, 44.51199993491173, 44.79999840259552, 46.23999819159508, 44.92799937725067, 45.31199857592583, 45.05600035190582, 46.30399867892265, 44.99199986457825, 44.99199986457825, 44.76799815893173, 44.76799815893173, 45.05600035190582, 44.95999962091446, 44.73600164055824, 45.343998819589615, 46.271998435258865, 46.23999819159508, 46.592000871896744, 44.89599913358688, 44.83199864625931, 44.79999840259552, 45.184001326560974]",160,10240,508,32512,2368,2368,1.0378492675718154
one_long,10240,0.625,production_auto,persistent,45.024000108242035,44.99199986457825,45.152001082897186,44.58720050752163,46.657599322497845,90,"[46.30399867892265, 46.30399867892265, 44.99199986457825, 45.1200008392334, 44.83199864625931, 44.76799815893173, 44.83199864625931, 44.224001467227936, 45.184001326560974, 45.85599899291992, 44.704001396894455, 44.76799815893173, 46.81599885225296, 44.73600164055824, 45.184001326560974, 46.94399982690811, 45.31199857592583, 45.024000108242035, 46.81599885225296, 44.83199864625931, 44.89599913358688, 45.1200008392334, 45.024000108242035, 44.76799815893173, 45.3759990632534, 44.99199986457825, 44.99199986457825, 44.67200115323067, 45.184001326560974, 46.36799916625023, 46.20800167322159, 45.791998505592346, 45.504000037908554, 44.64000090956688, 45.53600028157234, 45.184001326560974, 45.791998505592346, 45.152001082897186, 44.51199993491173, 45.504000037908554, 45.05600035190582, 45.951999723911285, 44.92799937725067, 44.76799815893173, 45.24800181388855, 44.83199864625931, 45.05600035190582, 47.10400104522705, 44.89599913358688, 46.30399867892265, 45.184001326560974, 45.024000108242035, 45.024000108242035, 45.1200008392334, 44.35199871659279, 45.024000108242035, 45.05600035190582, 44.79999840259552, 44.67200115323067, 45.08800059556961, 48.19199815392494, 45.53600028157234, 44.67200115323067, 44.99199986457825, 44.99199986457825, 44.544000178575516, 44.79999840259552, 44.92799937725067, 46.46399989724159, 44.83199864625931, 45.024000108242035, 44.863998889923096, 44.92799937725067, 46.23999819159508, 45.31199857592583, 45.24800181388855, 45.21600157022476, 46.1760014295578, 44.92799937725067, 46.14400118589401, 44.92799937725067, 45.024000108242035, 44.79999840259552, 46.08000069856644, 44.83199864625931, 45.08800059556961, 44.99199986457825, 44.863998889923096, 45.184001326560974, 44.44799944758415]",160,10240,508,32512,2368,2368,1.0426439168898856
one_long,12288,0.75,static,persistent,53.18399891257286,53.0879981815815,53.29599976539612,52.38400027155876,54.417600855231285,90,"[55.10399863123894, 52.000001072883606, 53.66399884223938, 52.960000932216644, 52.89600044488907, 53.31199988722801, 53.0879981815815, 53.599998354911804, 53.279999643564224, 52.960000932216644, 53.05600166320801, 52.799999713897705, 53.21599915623665, 52.99200117588043, 53.3440001308918, 53.3440001308918, 53.279999643564224, 51.93600058555603, 53.02400141954422, 53.02400141954422, 53.0879981815815, 53.18399891257286, 52.352000027894974, 53.599998354911804, 53.408000618219376, 52.89600044488907, 53.247999399900436, 53.0879981815815, 52.76799947023392, 52.83199995756149, 55.58399856090546, 52.960000932216644, 53.599998354911804, 53.279999643564224, 53.408000618219376, 53.18399891257286, 52.25599929690361, 53.31199988722801, 52.51200124621391, 52.928000688552856, 52.83199995756149, 52.38400027155876, 52.639998495578766, 52.480001002550125, 53.47200110554695, 52.639998495578766, 53.37600037455559, 53.15199866890907, 53.50400134921074, 53.21599915623665, 52.60799825191498, 53.119998425245285, 53.408000618219376, 53.37600037455559, 53.50400134921074, 53.119998425245285, 52.86400020122528, 53.279999643564224, 52.86400020122528, 52.41600051522255, 53.63199859857559, 54.4000007212162, 52.41600051522255, 53.92000079154968, 54.43200096487999, 64.86400216817856, 54.07999828457832, 53.53600159287453, 53.15199866890907, 52.928000688552856, 53.69599908590317, 53.408000618219376, 53.31199988722801, 52.38400027155876, 52.671998739242554, 52.928000688552856, 53.69599908590317, 53.727999329566956, 53.44000086188316, 53.53600159287453, 52.86400020122528, 54.9440011382103, 53.47200110554695, 53.18399891257286, 53.31199988722801, 52.76799947023392, 53.85600030422211, 53.119998425245285, 52.928000688552856, 53.279999643564224]",192,12288,508,32512,2368,32512,1.0
one_long,12288,0.75,persistent,persistent,53.05600166320801,52.99200117588043,53.16799879074097,52.46240086853504,54.00480143725872,90,"[53.75999957323074, 52.15999856591225, 51.64799839258194, 52.99200117588043, 52.89600044488907, 53.247999399900436, 53.05600166320801, 53.02400141954422, 53.15199866890907, 52.799999713897705, 52.928000688552856, 52.99200117588043, 53.02400141954422, 52.99200117588043, 52.2879995405674, 52.99200117588043, 52.89600044488907, 53.727999329566956, 53.0879981815815, 52.960000932216644, 52.89600044488907, 53.15199866890907, 53.0879981815815, 53.119998425245285, 53.408000618219376, 53.3440001308918, 53.21599915623665, 53.02400141954422, 52.799999713897705, 53.69599908590317, 53.69599908590317, 52.319999784231186, 53.85600030422211, 53.599998354911804, 53.05600166320801, 52.89600044488907, 53.279999643564224, 54.27199974656105, 53.95200103521347, 53.247999399900436, 53.82400006055832, 53.44000086188316, 53.37600037455559, 52.5440014898777, 52.60799825191498, 54.52800169587135, 53.279999643564224, 53.408000618219376, 53.279999643564224, 52.480001002550125, 53.279999643564224, 53.279999643564224, 53.15199866890907, 53.05600166320801, 53.119998425245285, 53.44000086188316, 53.279999643564224, 52.57600173354149, 52.639998495578766, 53.44000086188316, 54.368000477552414, 52.44800075888634, 53.31199988722801, 53.279999643564224, 53.05600166320801, 52.86400020122528, 53.21599915623665, 52.60799825191498, 52.83199995756149, 53.05600166320801, 53.408000618219376, 54.048001766204834, 52.960000932216644, 53.15199866890907, 54.46400120854378, 53.31199988722801, 52.99200117588043, 52.928000688552856, 52.671998739242554, 53.18399891257286, 52.57600173354149, 53.0879981815815, 52.639998495578766, 52.928000688552856, 52.960000932216644, 52.99200117588043, 53.02400141954422, 52.86400020122528, 52.639998495578766, 52.60799825191498]",192,12288,508,32512,2368,2368,1.0024124933155982
one_long,12288,0.75,production_auto,persistent,53.0879981815815,53.040001541376114,53.16799879074097,52.31679975986481,53.888000547885895,90,"[54.91200089454651, 52.191998809576035, 53.63199859857559, 53.05600166320801, 52.73599922657013, 53.119998425245285, 53.0879981815815, 53.05600166320801, 53.31199988722801, 52.76799947023392, 52.73599922657013, 52.06400156021118, 53.21599915623665, 53.15199866890907, 53.279999643564224, 54.59199845790863, 53.21599915623665, 53.02400141954422, 52.5440014898777, 52.99200117588043, 53.247999399900436, 53.05600166320801, 52.639998495578766, 53.15199866890907, 53.279999643564224, 53.02400141954422, 53.47200110554695, 52.76799947023392, 52.76799947023392, 52.352000027894974, 54.207999259233475, 52.032001316547394, 53.568001836538315, 52.799999713897705, 53.0879981815815, 52.73599922657013, 52.57600173354149, 53.0879981815815, 52.5440014898777, 52.89600044488907, 52.89600044488907, 53.279999643564224, 53.18399891257286, 53.119998425245285, 53.408000618219376, 53.15199866890907, 52.799999713897705, 52.70399898290634, 52.41600051522255, 53.31199988722801, 53.599998354911804, 52.41600051522255, 53.44000086188316, 53.599998354911804, 52.51200124621391, 53.05600166320801, 52.2879995405674, 53.279999643564224, 52.70399898290634, 53.0879981815815, 55.23199960589409, 52.25599929690361, 53.279999643564224, 53.888000547885895, 53.50400134921074, 53.53600159287453, 52.89600044488907, 53.44000086188316, 53.44000086188316, 52.960000932216644, 52.928000688552856, 53.888000547885895, 52.76799947023392, 53.05600166320801, 53.53600159287453, 53.47200110554695, 53.0879981815815, 52.799999713897705, 53.3440001308918, 53.119998425245285, 53.44000086188316, 53.21599915623665, 53.79199981689453, 52.671998739242554, 53.05600166320801, 53.408000618219376, 52.89600044488907, 53.15199866890907, 52.73599922657013, 53.63199859857559]",192,12288,508,32512,2368,2368,1.0018083320953826
one_long,14336,0.875,static,persistent,59.328000992536545,59.26400050520897,59.51999872922897,58.30080062150955,60.599999502301216,90,"[61.02399900555611, 58.240000158548355, 59.90400165319443, 59.167999774217606, 59.776000678539276, 59.20000001788139, 59.167999774217606, 59.328000992536545, 59.29600074887276, 59.74400043487549, 59.51999872922897, 59.328000992536545, 58.6559996008873, 59.61599946022034, 59.328000992536545, 59.26400050520897, 59.42400172352791, 59.29600074887276, 59.36000123620033, 59.42400172352791, 58.88000130653381, 59.328000992536545, 59.20000001788139, 59.20000001788139, 58.94400179386139, 58.59199911355972, 59.13599953055382, 59.4559982419014, 59.26400050520897, 59.13599953055382, 60.22400036454201, 60.5119988322258, 60.19200012087822, 59.23200026154518, 59.328000992536545, 59.26400050520897, 59.167999774217606, 58.6559996008873, 60.736000537872314, 58.88000130653381, 59.55199897289276, 59.7120001912117, 60.19200012087822, 59.20000001788139, 58.97599831223488, 58.78400057554245, 58.62399935722351, 59.776000678539276, 60.67200005054474, 59.13599953055382, 59.808000922203064, 66.30399823188782, 59.93599817156792, 60.19200012087822, 59.99999865889549, 58.848001062870026, 59.328000992536545, 59.51999872922897, 59.84000116586685, 59.007998555898666, 59.99999865889549, 58.079998940229416, 59.967998415231705, 59.487998485565186, 58.14399942755699, 59.58399921655655, 59.29600074887276, 59.20000001788139, 58.75200033187866, 58.33600088953972, 59.007998555898666, 58.111999183893204, 59.23200026154518, 58.27200040221214, 60.736000537872314, 59.61599946022034, 59.67999994754791, 59.93599817156792, 59.93599817156792, 59.58399921655655, 58.97599831223488, 59.93599817156792, 59.776000678539276, 59.61599946022034, 59.58399921655655, 59.90400165319443, 59.42400172352791, 59.4559982419014, 59.647999703884125, 59.13599953055382]",224,14336,508,32512,2368,32512,1.0
